Country,Crop,Production
Namibia,"mangoes, guavas and mangosteens",189
Namibia,"meat of cattle with the bone, fresh or chilled",35743
Namibia,"meat of chickens, fresh or chilled",11792
Namibia,"meat of goat, fresh or chilled",3508
Namibia,"meat of pig with the bone, fresh or chilled",5680
Namibia,"meat of pigeons and other birds n.e.c., fresh, chilled or frozen",4905
Namibia,"meat of sheep, fresh or chilled",10217
Namibia,millet,12092
Namibia,"onions and shallots, dry (excluding dehydrated)",26766
Namibia,oranges,2008
Namibia,"other fruits, n.e.c.",23011
Namibia,other pulses n.e.c.,22873
Namibia,"other vegetables, fresh n.e.c.",21627
Namibia,"pepper (piper spp.), raw",460
Namibia,potatoes,14556
Namibia,raw hides and skins of cattle,4021
Namibia,raw hides and skins of goats or kids,593
Namibia,raw hides and skins of sheep or lambs,1282
Namibia,raw milk of cattle,111002
Namibia,"seed cotton, unginned",0
Namibia,"sheep fat, unrendered",260
Namibia,"shorn wool, greasy, including fleece-washed shorn wool",1256
Namibia,sorghum,753
Namibia,sunflower seed,69
Namibia,tomatoes,8862
Namibia,watermelons,3503
Namibia,wheat,18328
Nauru,"broad beans and horse beans, green",0
Nauru,cabbages,1
Nauru,cauliflowers and broccoli,0
Nauru,"coconuts, in shell",2409
Nauru,cucumbers and gherkins,1
Nauru,"edible offal of pigs, fresh, chilled or frozen",6
Nauru,eggplants (aubergines),0
Nauru,fat of pigs,5
Nauru,green corn (maize),1
Nauru,"hen eggs in shell, fresh",189
Nauru,lettuce and chicory,0
Nauru,"meat of chickens, fresh or chilled",4
Nauru,"meat of pig with the bone, fresh or chilled",75
Nauru,okra,0
Nauru,"other tropical fruits, n.e.c.",468
Nauru,"other vegetables, fresh n.e.c.",2
Nauru,papayas,2
Nauru,"pumpkins, squash and gourds",0
Nauru,tomatoes,0
Nepal,"almonds, in shell",8
Nepal,apples,54506
Nepal,apricots,1715
Nepal,areca nuts,14781
Nepal,bananas,383285
Nepal,barley,24931
Nepal,"beans, dry",18535
Nepal,"broad beans and horse beans, dry",5560
Nepal,buckwheat,14516
Nepal,"buffalo fat, unrendered",2765
Nepal,cabbages,13973
Nepal,cauliflowers and broccoli,2121
Nepal,"chick peas, dry",9940
Nepal,"chillies and peppers, dry (capsicum spp., pimenta spp.), raw",45860
Nepal,"chillies and peppers, green (capsicum spp. and pimenta spp.)",124812
Nepal,"coconuts, in shell",2542
Nepal,"coffee, green",501
Nepal,"edible offal of buffalo, fresh, chilled or frozen",27654
Nepal,"edible offal of goat, fresh, chilled or frozen",31061
Nepal,"edible offal of pigs, fresh, chilled or frozen",11755
Nepal,"edible offal of sheep, fresh, chilled or frozen",994
Nepal,"edible roots and tubers with high starch or inulin content, n.e.c., fresh",153475
Nepal,"eggs from other birds in shell, fresh, n.e.c.",45452
Nepal,fat of pigs,784
Nepal,"ginger, raw",289330
Nepal,"goat fat, unrendered",3451
Nepal,green garlic,72359
Nepal,"hen eggs in shell, fresh",1682893
Nepal,"jute, raw or retted",10220
Nepal,lemons and limes,67737
Nepal,"lentils, dry",152936
Nepal,lettuce and chicory,4986
Nepal,linseed,9136
Nepal,maize (corn),3193869
Nepal,"mangoes, guavas and mangosteens",544096
Nepal,"meat of buffalo, fresh or chilled",138271
Nepal,"meat of chickens, fresh or chilled",180076
Nepal,"meat of ducks, fresh or chilled",1195
Nepal,"meat of goat, fresh or chilled",86280
Nepal,"meat of pig with the bone, fresh or chilled",39183
Nepal,"meat of sheep, fresh or chilled",2762
Nepal,millet,300732
Nepal,mustard seed,210324
Nepal,natural honey,4332
Nepal,"nutmeg, mace, cardamoms, raw",8808
Nepal,oranges,45641
Nepal,"other beans, green",253
Nepal,"other citrus fruit, n.e.c.",10696
Nepal,"other fruits, n.e.c.",105135
Nepal,"other oil seeds, n.e.c.",43101
Nepal,other pulses n.e.c.,73519
Nepal,"other stimulant, spice and aromatic crops, n.e.c.",22667
Nepal,"other vegetables, fresh n.e.c.",4440116
Nepal,papayas,13676
Nepal,peaches and nectarines,10210
Nepal,pears,27060
Nepal,persimmons,2627
Nepal,"pigeon peas, dry",11605
Nepal,pineapples,8516
Nepal,plums and sloes,8302
Nepal,potatoes,3521794
Nepal,raw hides and skins of buffaloes,23230
Nepal,raw hides and skins of goats or kids,14322
Nepal,raw hides and skins of sheep or lambs,392
Nepal,raw milk of buffalo,1402156
Nepal,raw milk of cattle,1281718
Nepal,raw milk of goats,147935
Nepal,raw milk of sheep,15580
Nepal,rice,5955500
Nepal,"seed cotton, unginned",128
Nepal,"sheep fat, unrendered",83
Nepal,"shorn wool, greasy, including fleece-washed shorn wool",390
Nepal,silk-worm cocoons suitable for reeling,4
Nepal,soya beans,28520
Nepal,sugar cane,2760495
Nepal,"tangerines, mandarins, clementines",194565
Nepal,tea leaves,135399
Nepal,unmanufactured tobacco,1380
Nepal,"walnuts, in shell",13311
Nepal,wheat,2035559
Netherlands (Kingdom Of The),"almonds, in shell",0
Netherlands (Kingdom Of The),apples,194000
Netherlands (Kingdom Of The),apricots,0
Netherlands (Kingdom Of The),asparagus,13320
Netherlands (Kingdom Of The),avocados,0
Netherlands (Kingdom Of The),bananas,0
Netherlands (Kingdom Of The),barley,235710
Netherlands (Kingdom Of The),blueberries,6910
Netherlands (Kingdom Of The),"broad beans and horse beans, dry",3720
Netherlands (Kingdom Of The),"broad beans and horse beans, green",2270
Netherlands (Kingdom Of The),cabbages,272370
Netherlands (Kingdom Of The),cantaloupes and other melons,0
Netherlands (Kingdom Of The),carrots and turnips,539190
Netherlands (Kingdom Of The),cauliflowers and broccoli,86490
Netherlands (Kingdom Of The),cherries,8290
Netherlands (Kingdom Of The),"chestnuts, in shell",0
Netherlands (Kingdom Of The),"chillies and peppers, green (capsicum spp. and pimenta spp.)",406630
Netherlands (Kingdom Of The),cucumbers and gherkins,416000
Netherlands (Kingdom Of The),currants,7530
Netherlands (Kingdom Of The),eggplants (aubergines),59040
Netherlands (Kingdom Of The),figs,0
Netherlands (Kingdom Of The),"flax, raw or retted",19470
Netherlands (Kingdom Of The),grapes,2330
Netherlands (Kingdom Of The),green garlic,2720
Netherlands (Kingdom Of The),kiwi fruit,0
Netherlands (Kingdom Of The),leeks and other alliaceous vegetables,128450
Netherlands (Kingdom Of The),lemons and limes,0
Netherlands (Kingdom Of The),lettuce and chicory,163930
Netherlands (Kingdom Of The),maize (corn),122710
Netherlands (Kingdom Of The),"meat of cattle with the bone, fresh or chilled",433330
Netherlands (Kingdom Of The),"meat of chickens, fresh or chilled",840530
Netherlands (Kingdom Of The),"meat of goat, fresh or chilled",2740
Netherlands (Kingdom Of The),"meat of pig with the bone, fresh or chilled",1386780
Netherlands (Kingdom Of The),"meat of sheep, fresh or chilled",14480
Netherlands (Kingdom Of The),mixed grain,0
Netherlands (Kingdom Of The),mushrooms and truffles,200000
Netherlands (Kingdom Of The),natural honey,0
Netherlands (Kingdom Of The),oats,6040
Netherlands (Kingdom Of The),olives,0
Netherlands (Kingdom Of The),"onions and shallots, dry (excluding dehydrated)",1803300
Netherlands (Kingdom Of The),oranges,0
Netherlands (Kingdom Of The),"other beans, green",68980
Netherlands (Kingdom Of The),"other citrus fruit, n.e.c.",0
Netherlands (Kingdom Of The),"other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",0
Netherlands (Kingdom Of The),"other tropical fruits, n.e.c.",0
Netherlands (Kingdom Of The),"other vegetables, fresh n.e.c.",11350
Netherlands (Kingdom Of The),peaches and nectarines,0
Netherlands (Kingdom Of The),pears,323000
Netherlands (Kingdom Of The),"peas, green",28490
Netherlands (Kingdom Of The),plums and sloes,6360
Netherlands (Kingdom Of The),pomelos and grapefruits,0
Netherlands (Kingdom Of The),potatoes,6366750
Netherlands (Kingdom Of The),"pumpkins, squash and gourds",39650
Netherlands (Kingdom Of The),rape or colza seed,4440
Netherlands (Kingdom Of The),raspberries,3040
Netherlands (Kingdom Of The),raw milk of buffalo,3590
Netherlands (Kingdom Of The),raw milk of cattle,14348210
Netherlands (Kingdom Of The),raw milk of goats,463880
Netherlands (Kingdom Of The),rice,0
Netherlands (Kingdom Of The),rye,3920
Netherlands (Kingdom Of The),sorghum,0
Netherlands (Kingdom Of The),sour cherries,3050
Netherlands (Kingdom Of The),spinach,38380
Netherlands (Kingdom Of The),strawberries,86400
Netherlands (Kingdom Of The),sugar beet,6353710
Netherlands (Kingdom Of The),"tangerines, mandarins, clementines",0
Netherlands (Kingdom Of The),tomatoes,828480
Netherlands (Kingdom Of The),triticale,2930
Netherlands (Kingdom Of The),"true hemp, raw or retted",24570
Netherlands (Kingdom Of The),unmanufactured tobacco,0
Netherlands (Kingdom Of The),watermelons,0
Netherlands (Kingdom Of The),wheat,668170
New Caledonia,bananas,2211
New Caledonia,"cassava, fresh",665
New Caledonia,"cattle fat, unrendered",90
New Caledonia,"coconuts, in shell",18262
New Caledonia,"coffee, green",1
New Caledonia,"edible offal of cattle, fresh, chilled or frozen",400
New Caledonia,"edible offal of goat, fresh, chilled or frozen",0
New Caledonia,"edible offal of pigs, fresh, chilled or frozen",198
New Caledonia,"edible offal of sheep, fresh, chilled or frozen",1
New Caledonia,eggplants (aubergines),168
New Caledonia,fat of pigs,95
New Caledonia,"goat fat, unrendered",0
New Caledonia,"hen eggs in shell, fresh",46230
New Caledonia,lemons and limes,966
New Caledonia,maize (corn),7326
New Caledonia,"mangoes, guavas and mangosteens",1179
New Caledonia,"meat of cattle with the bone, fresh or chilled",2984
New Caledonia,"meat of chickens, fresh or chilled",886
New Caledonia,"meat of goat, fresh or chilled",1
New Caledonia,"meat of pig with the bone, fresh or chilled",2976
New Caledonia,"meat of sheep, fresh or chilled",6
New Caledonia,natural honey,229
New Caledonia,oranges,1278
New Caledonia,"other fruits, n.e.c.",5364
New Caledonia,other pulses n.e.c.,1
New Caledonia,"other vegetables, fresh n.e.c.",8024
New Caledonia,plantains and cooking bananas,271
New Caledonia,potatoes,2105
New Caledonia,raw hides and skins of cattle,358
New Caledonia,raw hides and skins of goats or kids,0
New Caledonia,raw hides and skins of sheep or lambs,1
New Caledonia,raw milk of cattle,344
New Caledonia,"sheep fat, unrendered",0
New Caledonia,sorghum,0
New Caledonia,sweet potatoes,644
New Caledonia,taro,362
New Caledonia,watermelons,749
New Caledonia,wheat,29
New Caledonia,yams,1977
New Zealand,apples,575214
New Zealand,apricots,1883
New Zealand,asparagus,1073
New Zealand,avocados,36013
New Zealand,barley,355515
New Zealand,beeswax,299
New Zealand,blueberries,3847
New Zealand,"broad beans and horse beans, green",535
New Zealand,cabbages,74208
New Zealand,cantaloupes and other melons,3452
New Zealand,carrots and turnips,77451
New Zealand,"cattle fat, unrendered",62315
New Zealand,cauliflowers and broccoli,35795
New Zealand,cereals n.e.c.,14988
New Zealand,cherries,4488
New Zealand,"chillies and peppers, green (capsicum spp. and pimenta spp.)",6762
New Zealand,cucumbers and gherkins,505
New Zealand,currants,5057
New Zealand,"edible offal of cattle, fresh, chilled or frozen",163206
New Zealand,"edible offal of goat, fresh, chilled or frozen",199
New Zealand,"edible offal of pigs, fresh, chilled or frozen",2072
New Zealand,"edible offal of sheep, fresh, chilled or frozen",55751
New Zealand,"edible offals of horses and other equines, fresh, chilled or frozen",0
New Zealand,"eggs from other birds in shell, fresh, n.e.c.",40250
New Zealand,fat of pigs,1496
New Zealand,"game meat, fresh, chilled or frozen",17105
New Zealand,"goat fat, unrendered",100
New Zealand,gooseberries,3
New Zealand,grapes,395000
New Zealand,green corn (maize),22261
New Zealand,green garlic,1947
New Zealand,"hen eggs in shell, fresh",1188799
New Zealand,hop cones,932
New Zealand,"horse meat, fresh or chilled",0
New Zealand,kiwi fruit,667792
New Zealand,leeks and other alliaceous vegetables,2706
New Zealand,lemons and limes,6478
New Zealand,"lentils, dry",1666
New Zealand,lettuce and chicory,34424
New Zealand,linseed,2347
New Zealand,maize (corn),244444
New Zealand,"meat of cattle with the bone, fresh or chilled",741844
New Zealand,"meat of chickens, fresh or chilled",230307
New Zealand,"meat of ducks, fresh or chilled",652
New Zealand,"meat of geese, fresh or chilled",134
New Zealand,"meat of goat, fresh or chilled",1131
New Zealand,"meat of pig with the bone, fresh or chilled",41437
New Zealand,"meat of sheep, fresh or chilled",449606
New Zealand,"meat of turkeys, fresh or chilled",1224
New Zealand,mushrooms and truffles,683
New Zealand,natural honey,17500
New Zealand,oats,23332
New Zealand,"onions and shallots, green",267459
New Zealand,oranges,7490
New Zealand,"other beans, green",11497
New Zealand,other berries and fruits of the genus vaccinium n.e.c.,2291
New Zealand,"other citrus fruit, n.e.c.",8635
New Zealand,"other fibre crops, raw, n.e.c.",4054
New Zealand,"other fruits, n.e.c.",22390
New Zealand,"other meat of mammals, fresh or chilled",5158
New Zealand,other stone fruits,2292
New Zealand,"other tropical fruits, n.e.c.",2463
New Zealand,"other vegetables, fresh n.e.c.",162792
New Zealand,peaches and nectarines,96
New Zealand,pears,20099
New Zealand,"peas, dry",24484
New Zealand,"peas, green",30605
New Zealand,persimmons,1745
New Zealand,plums and sloes,1270
New Zealand,pomelos and grapefruits,1025
New Zealand,potatoes,531438
New Zealand,"pumpkins, squash and gourds",92392
New Zealand,quinces,1373
New Zealand,rape or colza seed,2238
New Zealand,raspberries,8
New Zealand,raw hides and skins of cattle,75668
New Zealand,raw hides and skins of goats or kids,199
New Zealand,raw hides and skins of sheep or lambs,81828
New Zealand,raw milk of cattle,21531000
New Zealand,"sheep fat, unrendered",27876
New Zealand,"shorn wool, greasy, including fleece-washed shorn wool",124951
New Zealand,soya beans,0
New Zealand,spinach,1797
New Zealand,strawberries,1493
New Zealand,sweet potatoes,11891
New Zealand,"tangerines, mandarins, clementines",545
New Zealand,tomatoes,54040
New Zealand,unmanufactured tobacco,0
New Zealand,"walnuts, in shell",497
New Zealand,watermelons,2390
New Zealand,wheat,464602
Niger,"bambara beans, dry",50571
Niger,"beans, dry",18708
Niger,"broad beans and horse beans, green",6696
Niger,cabbages,624373
Niger,cantaloupes and other melons,82529
Niger,carrots and turnips,52231
Niger,"cassava, fresh",1124742
Niger,"cattle fat, unrendered",1911
Niger,cereals n.e.c.,1385
Niger,"chick peas, dry",242
Niger,"chillies and peppers, dry (capsicum spp., pimenta spp.), raw",60066
Niger,"chillies and peppers, green (capsicum spp. and pimenta spp.)",304184
Niger,"cow peas, dry",2767637
Niger,cucumbers and gherkins,3413
Niger,dates,17329
Niger,"edible offal of cattle, fresh, chilled or frozen",12739
Niger,"edible offal of goat, fresh, chilled or frozen",4805
Niger,"edible offal of pigs, fresh, chilled or frozen",150
Niger,"edible offal of sheep, fresh, chilled or frozen",2562
Niger,"edible offals of camels and other camelids, fresh, chilled or frozen",1722
Niger,"edible offals of horses and other equines, fresh, chilled or frozen",68
Niger,eggplants (aubergines),33415
Niger,fat of camels,678
Niger,fat of pigs,150
Niger,fonio,4896
Niger,"game meat, fresh, chilled or frozen",32965
Niger,"goat fat, unrendered",753
Niger,green garlic,23614
Niger,"groundnuts, excluding shelled",676651
Niger,"hen eggs in shell, fresh",326137
Niger,"horse meat, fresh or chilled",803
Niger,leeks and other alliaceous vegetables,4564
Niger,lettuce and chicory,667661
Niger,maize (corn),44298
Niger,"mangoes, guavas and mangosteens",166303
Niger,"meat of asses, fresh or chilled",13375
Niger,"meat of camels, fresh or chilled",12002
Niger,"meat of cattle with the bone, fresh or chilled",65289
Niger,"meat of chickens, fresh or chilled",20460
Niger,"meat of goat, fresh or chilled",28947
Niger,"meat of pig with the bone, fresh or chilled",1496
Niger,"meat of sheep, fresh or chilled",18542
Niger,millet,3836015
Niger,okra,200458
Niger,"onions and shallots, dry (excluding dehydrated)",2373171
Niger,"onions and shallots, green",0
Niger,"other beans, green",31521
Niger,"other fruits, n.e.c.",332397
Niger,"other oil seeds, n.e.c.",43687
Niger,other pulses n.e.c.,15159
Niger,"other stimulant, spice and aromatic crops, n.e.c.",5178
Niger,"other vegetables, fresh n.e.c.",126943
Niger,"peas, dry",1137
Niger,"peas, green",148
Niger,"pepper (piper spp.), raw",3899
Niger,potatoes,328900
Niger,"pumpkins, squash and gourds",517704
Niger,raw hides and skins of cattle,11465
Niger,raw hides and skins of goats or kids,4805
Niger,raw hides and skins of sheep or lambs,2326
Niger,raw milk of camel,111170
Niger,raw milk of cattle,979188
Niger,raw milk of goats,449182
Niger,raw milk of sheep,182552
Niger,rice,164768
Niger,"seed cotton, unginned",5806
Niger,sesame seed,141025
Niger,"sheep fat, unrendered",337
Niger,sorghum,1907733
Niger,sugar cane,476922
Niger,sweet potatoes,314757
Niger,tomatoes,721342
Niger,unmanufactured tobacco,1083
Niger,watermelons,646397
Niger,wheat,6803
Nigeria,bananas,6907142
Nigeria,carrots and turnips,237588
Nigeria,"cashew nuts, in shell",80944
Nigeria,"cassava, fresh",62624946
Nigeria,"cattle fat, unrendered",9059
