Domain Code,Domain,Area,Element,Item,Year Code,Year,Unit,Value,Flag Description
QCL,Crops and livestock products,Mexico,Production,"Cashew nuts, in shell",2024,2024,t,651.75,Official figure
QCL,Crops and livestock products,Mexico,Production,"Cassava, fresh",2024,2024,t,23488.41,Official figure
QCL,Crops and livestock products,Mexico,Production,Castor oil seeds,2024,2024,t,15,Official figure
QCL,Crops and livestock products,Mexico,Production,"Cattle fat, unrendered",2024,2024,t,87640.6,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Cauliflowers and broccoli,2024,2024,t,736627.54,Official figure
QCL,Crops and livestock products,Mexico,Production,Cereals n.e.c.,2024,2024,t,7264,Official figure
QCL,Crops and livestock products,Mexico,Production,Cherries,2024,2024,t,147.52,Official figure
QCL,Crops and livestock products,Mexico,Production,"Chick peas, dry",2024,2024,t,266627.76,Official figure
QCL,Crops and livestock products,Mexico,Production,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2024,2024,t,61340.61,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,2024,t,3220428.46,Official figure
QCL,Crops and livestock products,Mexico,Production,Cocoa beans,2024,2024,t,28447.64,Official figure
QCL,Crops and livestock products,Mexico,Production,"Coconuts, in shell",2024,2024,t,1127654.15,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Coffee, green",2024,2024,t,194470,Estimated value
QCL,Crops and livestock products,Mexico,Production,Cucumbers and gherkins,2024,2024,t,959037.85,Official figure
QCL,Crops and livestock products,Mexico,Production,Dates,2024,2024,t,17598.21,Official figure
QCL,Crops and livestock products,Mexico,Production,"Edible offal of cattle, fresh, chilled or frozen",2024,2024,t,350562.39,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Edible offal of goat, fresh, chilled or frozen",2024,2024,t,6784.39,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Edible offal of pigs, fresh, chilled or frozen",2024,2024,t,176022.35,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Edible offal of sheep, fresh, chilled or frozen",2024,2024,t,12016.67,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Edible offals of horses and other equines, fresh, chilled or frozen",2024,2024,t,14132.89,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2024,2024,t,183964,Official figure
QCL,Crops and livestock products,Mexico,Production,Eggplants (aubergines),2024,2024,t,60032.58,Official figure
QCL,Crops and livestock products,Mexico,Production,Fat of pigs,2024,2024,t,132016.76,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Figs,2024,2024,t,12525.28,Official figure
QCL,Crops and livestock products,Mexico,Production,"Ginger, raw",2024,2024,t,2829.66,Official figure
QCL,Crops and livestock products,Mexico,Production,"Goat fat, unrendered",2024,2024,t,1356.88,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Grapes,2024,2024,t,397407.5,Official figure
QCL,Crops and livestock products,Mexico,Production,Green corn (maize),2024,2024,t,1069696.98,Official figure
QCL,Crops and livestock products,Mexico,Production,Green garlic,2024,2024,t,107087.62,Official figure
QCL,Crops and livestock products,Mexico,Production,"Groundnuts, excluding shelled",2024,2024,t,70228.35,Official figure
QCL,Crops and livestock products,Mexico,Production,"Hen eggs in shell, fresh",2024,2024,t,3270074.51,Official figure
QCL,Crops and livestock products,Mexico,Production,"Hen eggs in shell, fresh",2024,2024,1000 No,61699519,Estimated value
QCL,Crops and livestock products,Mexico,Production,"Horse meat, fresh or chilled",2024,2024,t,70664.45,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Jojoba seeds,2024,2024,t,143.23,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Leeks and other alliaceous vegetables,2024,2024,t,14147.27,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Lemons and limes,2024,2024,t,3291622.12,Official figure
QCL,Crops and livestock products,Mexico,Production,"Lentils, dry",2024,2024,t,8114.44,Official figure
QCL,Crops and livestock products,Mexico,Production,Lettuce and chicory,2024,2024,t,512431.4,Official figure
QCL,Crops and livestock products,Mexico,Production,Linseed,2024,2024,t,5.04,Official figure
QCL,Crops and livestock products,Mexico,Production,Locust beans (carobs),2024,2024,t,299.44,Official figure
QCL,Crops and livestock products,Mexico,Production,Maize (corn),2024,2024,t,24326508.24,Official figure
QCL,Crops and livestock products,Mexico,Production,"Mangoes, guavas and mangosteens",2024,2024,t,2650033.78,Official figure
QCL,Crops and livestock products,Mexico,Production,"Meat of cattle with the bone, fresh or chilled",2024,2024,t,2253615.34,Official figure
QCL,Crops and livestock products,Mexico,Production,"Meat of chickens, fresh or chilled",2024,2024,t,4013215.82,Official figure
QCL,Crops and livestock products,Mexico,Production,"Meat of goat, fresh or chilled",2024,2024,t,40706.34,Official figure
QCL,Crops and livestock products,Mexico,Production,"Meat of pig with the bone, fresh or chilled",2024,2024,t,1882461.19,Official figure
QCL,Crops and livestock products,Mexico,Production,"Meat of rabbits and hares, fresh or chilled",2024,2024,t,4560.44,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Meat of sheep, fresh or chilled",2024,2024,t,69326.95,Official figure
QCL,Crops and livestock products,Mexico,Production,"Meat of turkeys, fresh or chilled",2024,2024,t,18996.08,Official figure
QCL,Crops and livestock products,Mexico,Production,Melonseed,2024,2024,t,9.59,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Millet,2024,2024,t,0,Official figure
QCL,Crops and livestock products,Mexico,Production,Mustard seed,2024,2024,t,0,Official figure
QCL,Crops and livestock products,Mexico,Production,Natural honey,2024,2024,t,57430.36,Official figure
QCL,Crops and livestock products,Mexico,Production,Natural rubber in primary forms,2024,2024,t,91400.94,Official figure
QCL,Crops and livestock products,Mexico,Production,Oats,2024,2024,t,74602.88,Official figure
QCL,Crops and livestock products,Mexico,Production,Oil palm fruit,2024,2024,t,1463244.27,Official figure
QCL,Crops and livestock products,Mexico,Production,Okra,2024,2024,t,35320.11,Official figure
QCL,Crops and livestock products,Mexico,Production,Olives,2024,2024,t,29592.57,Official figure
QCL,Crops and livestock products,Mexico,Production,"Onions and shallots, dry (excluding dehydrated)",2024,2024,t,1672989.99,Official figure
QCL,Crops and livestock products,Mexico,Production,"Onions and shallots, green",2024,2024,t,97707.86,Estimated value
QCL,Crops and livestock products,Mexico,Production,Oranges,2024,2024,t,4836052.15,Official figure
QCL,Crops and livestock products,Mexico,Production,"Other beans, green",2024,2024,t,,Missing value; data cannot exist
QCL,Crops and livestock products,Mexico,Production,Other berries and fruits of the genus vaccinium n.e.c.,2024,2024,t,270833.48,Official figure
QCL,Crops and livestock products,Mexico,Production,"Other citrus fruit, n.e.c.",2024,2024,t,366288.31,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Other fruits, n.e.c.",2024,2024,t,530885.25,Estimated value
QCL,Crops and livestock products,Mexico,Production,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2024,2024,t,125729.61,Estimated value
QCL,Crops and livestock products,Mexico,Production,Other pulses n.e.c.,2024,2024,t,595.32,Estimated value
QCL,Crops and livestock products,Mexico,Production,"Other stimulant, spice and aromatic crops, n.e.c.",2024,2024,t,12294.52,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Other tropical fruits, n.e.c.",2024,2024,t,481858.42,Estimated value
QCL,Crops and livestock products,Mexico,Production,"Other vegetables, fresh n.e.c.",2024,2024,t,809515.58,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Papayas,2024,2024,t,1142854.52,Official figure
QCL,Crops and livestock products,Mexico,Production,Peaches and nectarines,2024,2024,t,265227.44,Official figure
QCL,Crops and livestock products,Mexico,Production,Pears,2024,2024,t,25874.61,Official figure
QCL,Crops and livestock products,Mexico,Production,"Peas, dry",2024,2024,t,1813.12,Official figure
QCL,Crops and livestock products,Mexico,Production,"Peas, green",2024,2024,t,29838.62,Official figure
QCL,Crops and livestock products,Mexico,Production,"Pepper (Piper spp.), raw",2024,2024,t,9144.65,Official figure
QCL,Crops and livestock products,Mexico,Production,"Peppermint, spearmint",2024,2024,t,678,Official figure
QCL,Crops and livestock products,Mexico,Production,Persimmons,2024,2024,t,95,Official figure
QCL,Crops and livestock products,Mexico,Production,Pineapples,2024,2024,t,1292644.69,Official figure
QCL,Crops and livestock products,Mexico,Production,"Pistachios, in shell",2024,2024,t,44.82,Official figure
QCL,Crops and livestock products,Mexico,Production,Plums and sloes,2024,2024,t,61626.31,Official figure
QCL,Crops and livestock products,Mexico,Production,Pomelos and grapefruits,2024,2024,t,480829.78,Official figure
QCL,Crops and livestock products,Mexico,Production,Potatoes,2024,2024,t,2123718.2,Official figure
QCL,Crops and livestock products,Mexico,Production,"Pumpkins, squash and gourds",2024,2024,t,568591.2,Official figure
QCL,Crops and livestock products,Mexico,Production,Quinces,2024,2024,t,1410.99,Official figure
QCL,Crops and livestock products,Mexico,Production,Rape or colza seed,2024,2024,t,2000,Figure from external organization
QCL,Crops and livestock products,Mexico,Production,Raspberries,2024,2024,t,175538.39,Official figure
QCL,Crops and livestock products,Mexico,Production,Raw hides and skins of cattle,2024,2024,t,279615.24,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Raw hides and skins of goats or kids,2024,2024,t,8141.27,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Raw hides and skins of sheep or lambs,2024,2024,t,12016.67,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,Raw milk of cattle,2024,2024,t,13962372.08,Official figure
QCL,Crops and livestock products,Mexico,Production,Raw milk of goats,2024,2024,t,173692.73,Official figure
QCL,Crops and livestock products,Mexico,Production,Rice,2024,2024,t,219587.87,Official figure
QCL,Crops and livestock products,Mexico,Production,Rye,2024,2024,t,80,Estimated value
QCL,Crops and livestock products,Mexico,Production,Safflower seed,2024,2024,t,70633.52,Official figure
QCL,Crops and livestock products,Mexico,Production,"Seed cotton, unginned",2024,2024,t,479731.86,Official figure
QCL,Crops and livestock products,Mexico,Production,Sesame seed,2024,2024,t,44112.08,Official figure
QCL,Crops and livestock products,Mexico,Production,"Sheep fat, unrendered",2024,2024,t,2464.96,Value imputed by a receiving agency
QCL,Crops and livestock products,Mexico,Production,"Shorn wool, greasy, including fleece-washed shorn wool",2024,2024,t,3831,Official figure
QCL,Crops and livestock products,Mexico,Production,"Sisal, raw",2024,2024,t,6735,Official figure
QCL,Crops and livestock products,Mexico,Production,Sorghum,2024,2024,t,4525322.34,Official figure
QCL,Crops and livestock products,Mexico,Production,Soya beans,2024,2024,t,265332.91,Official figure
QCL,Crops and livestock products,Mexico,Production,Spinach,2024,2024,t,36370.38,Official figure
QCL,Crops and livestock products,Mexico,Production,Strawberries,2024,2024,t,696112.63,Official figure
QCL,Crops and livestock products,Mexico,Production,String beans,2024,2024,t,101312.92,Official figure
QCL,Crops and livestock products,Mexico,Production,Sugar beet,2024,2024,t,898.43,Estimated value
QCL,Crops and livestock products,Mexico,Production,Sugar cane,2024,2024,t,53051361.68,Official figure
QCL,Crops and livestock products,Mexico,Production,Sunflower seed,2024,2024,t,5344.1,Official figure
QCL,Crops and livestock products,Mexico,Production,Sweet potatoes,2024,2024,t,66732.29,Official figure
QCL,Crops and livestock products,Mexico,Production,"Tangerines, mandarins, clementines",2024,2024,t,503103.21,Official figure
QCL,Crops and livestock products,Mexico,Production,Tomatoes,2024,2024,t,4418130.5,Official figure
QCL,Crops and livestock products,Mexico,Production,Triticale,2024,2024,t,12816.86,Official figure
QCL,Crops and livestock products,Mexico,Production,Unmanufactured tobacco,2024,2024,t,18578.96,Official figure
QCL,Crops and livestock products,Mexico,Production,"Vanilla, raw",2024,2024,t,510.34,Official figure
QCL,Crops and livestock products,Mexico,Production,Vetches,2024,2024,t,59949.16,Official figure
QCL,Crops and livestock products,Mexico,Production,"Walnuts, in shell",2024,2024,t,169815.25,Official figure
QCL,Crops and livestock products,Mexico,Production,Watermelons,2024,2024,t,1269763.15,Official figure
QCL,Crops and livestock products,Mexico,Production,Wheat,2024,2024,t,2648377.74,Official figure
QCL,Crops and livestock products,Mexico,Production,Yautia,2024,2024,t,39530,Official figure
QCL,Crops and livestock products,Micronesia (Federated States of),Production,Bananas,2024,2024,t,2041.46,Value imputed by a receiving agency
QCL,Crops and livestock products,Micronesia (Federated States of),Production,"Cassava, fresh",2024,2024,t,8668.01,Estimated value
QCL,Crops and livestock products,Micronesia (Federated States of),Production,"Cattle fat, unrendered",2024,2024,t,9.81,Value imputed by a receiving agency
